method,seed,task_id,episode,step,subgoal_x,subgoal_y,is_direct_goal,planned_waypoints,lookahead_x,lookahead_y,dist_to_lookahead,attention_targets,attention_weights,stuck_count
Enhanced Sequence Attention,2,3,0,980,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.398701064710113,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,981,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.331154481744615,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,982,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.271140412737881,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,983,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.243050710394537,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,984,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.151421374503649,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,985,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,4.033390393273753,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,986,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.931660090668356,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,987,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.837323696764578,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,988,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.725479559208352,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,989,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.568638532047692,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,990,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.4320684940130057,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,991,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.301542368841337,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,992,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,3.142519227791051,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,993,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,2.959841507694377,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,994,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,2.770937908276588,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,995,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,2.5767097056676973,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,996,13.67270851135254,3.477179527282715,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.67270851135254,3.477179527282715,2.6578185279267745,"[[13.672708511352539, 3.477179527282715], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,997,13.671927452087402,3.4779295921325684,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.671927452087402,3.4779295921325684,2.7160943514419853,"[[13.671927452087402, 3.4779295921325684], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,998,13.719831466674805,3.4319376945495605,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.719831466674805,3.4319376945495605,2.6896421497754233,"[[13.719831466674805, 3.4319376945495605], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,999,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,2.6897479279493397,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,3,0,1000,13.749357223510742,3.403590440750122,False,"[[15.624890327453613, 1.6029305458068848], [13.366744995117188, 3.770928382873535], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]",13.749357223510742,3.403590440750122,2.6784437843425457,"[[13.749357223510742, 3.403590440750122], [12.283965110778809, 6.355502128601074], [7.562900066375732, 8.699784278869629], [4.831825256347656, 10.34717845916748], [4.008723258972168, 12.694915771484375]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,0,16.215293884277344,19.17211151123047,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",16.215293884277344,19.17211151123047,0.0613840869427204,"[[16.215293884277344, 19.17211151123047]]",[1.0],0.0
Enhanced Sequence Attention,2,4,0,1,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.665742131407806,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,2,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.66353650461557,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,3,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6190881753987965,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,4,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.622160112525107,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,5,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6290226092970896,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,6,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6614157714609923,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,7,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6453401987679075,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,8,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6478983490584245,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,9,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6524520674591283,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,10,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6502603529557933,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,11,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.628260940183974,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,12,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6087675822168075,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,13,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6022622216329783,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,14,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.5805826942042316,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,15,18.801036834716797,19.60543632507324,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.801036834716797,19.60543632507324,2.5720615430556726,"[[18.801036834716797, 19.605436325073242], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,16,18.828914642333984,19.610107421875,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.828914642333984,19.610107421875,2.6589767647952227,"[[18.828914642333984, 19.610107421875], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
Enhanced Sequence Attention,2,4,0,17,18.779537200927734,19.60183334350586,False,"[[16.215293884277344, 19.17211151123047], [19.39978790283203, 19.70577621459961], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [12.55654525756836, 13.416152954101562], [9.929605484008789, 15.379069328308105], [7.817266464233398, 17.349905014038086], [5.966537952423096, 20.12035369873047], [1.9485915899276733, 19.619365692138672]]",18.779537200927734,19.60183334350586,2.6759922149992317,"[[18.779537200927734, 19.60183334350586], [20.162097930908203, 16.694822311401367], [18.591962814331055, 12.557689666748047], [15.43039321899414, 12.618977546691895], [1.9485915899276733, 19.619365692138672]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
