method,seed,task_id,episode,step,x,y,reward,done
Single-Intention Baseline,0,5,10,127,4.769701957440443,3.62850292131524,0.0,False
Single-Intention Baseline,0,5,10,128,4.755890739039456,3.4776414921272893,0.0,False
Single-Intention Baseline,0,5,10,129,4.725564225152834,3.3267001335116877,0.0,False
Single-Intention Baseline,0,5,10,130,4.7249964447234705,3.1616351598292156,0.0,False
Single-Intention Baseline,0,5,10,131,4.796982383473625,2.986767666875757,0.0,False
Single-Intention Baseline,0,5,10,132,4.9096183420233475,2.7998521211055047,0.0,False
Single-Intention Baseline,0,5,10,133,4.991549617675864,2.6042293344497467,0.0,False
Single-Intention Baseline,0,5,10,134,5.04072817180802,2.4095255880145725,0.0,False
Single-Intention Baseline,0,5,10,135,5.059439071750932,2.207217804183769,0.0,False
Single-Intention Baseline,0,5,10,136,5.033530465590827,1.9523398073080338,0.0,False
Single-Intention Baseline,0,5,10,137,5.022084698133482,1.698543101359931,0.0,False
Single-Intention Baseline,0,5,10,138,4.93318349570495,1.5092486676167165,0.0,False
Single-Intention Baseline,0,5,10,139,4.787230709530344,1.447315570547824,0.0,False
Single-Intention Baseline,0,5,10,140,4.640991844596507,1.4175966027474718,0.0,False
Single-Intention Baseline,0,5,10,141,4.455713353186376,1.348713076112526,0.0,False
Single-Intention Baseline,0,5,10,142,4.314398225950931,1.239190776019501,0.0,False
Single-Intention Baseline,0,5,10,143,4.199903831939866,1.1163345657297983,0.0,False
Single-Intention Baseline,0,5,10,144,4.069088052900802,0.997633202103061,0.0,False
Single-Intention Baseline,0,5,10,145,3.9537691063698017,0.8922751606134725,0.0,False
Single-Intention Baseline,0,5,10,146,3.8533623891217066,0.7990548381536863,0.0,False
Single-Intention Baseline,0,5,10,147,3.774637478751746,0.7235279123548995,0.0,False
Single-Intention Baseline,0,5,10,148,3.6688746995717163,0.6926525055704835,0.0,False
Single-Intention Baseline,0,5,10,149,3.609904490633582,0.6189948428886036,0.0,False
Single-Intention Baseline,0,5,10,150,3.562472482222734,0.5087154760029116,0.0,False
Single-Intention Baseline,0,5,10,151,3.474982182822167,0.37492072914754015,0.0,False
Single-Intention Baseline,0,5,10,152,3.271792835093401,0.19072259058664284,0.0,False
Single-Intention Baseline,0,5,10,153,3.0931452600905676,0.018355223070908932,0.0,False
Single-Intention Baseline,0,5,10,154,2.931368820644281,-0.14656084098769773,0.0,False
Single-Intention Baseline,0,5,10,155,2.800756756105948,-0.3009961702987472,0.0,False
Single-Intention Baseline,0,5,10,156,2.7753671446270705,-0.39248746417773905,0.0,False
Single-Intention Baseline,0,5,10,157,2.712481382850063,-0.444448958265949,0.0,False
Single-Intention Baseline,0,5,10,158,2.6481744652828563,-0.5169850824464253,0.0,False
Single-Intention Baseline,0,5,10,159,2.552922247803666,-0.5633983900918554,0.0,False
Single-Intention Baseline,0,5,10,160,2.415030828032172,-0.6186647177702802,0.0,False
Single-Intention Baseline,0,5,10,161,2.290666076993454,-0.6349324207146426,0.0,False
Single-Intention Baseline,0,5,10,162,2.1864492915789335,-0.6439801002912549,0.0,False
Single-Intention Baseline,0,5,10,163,2.10278513170069,-0.6395553837009356,0.0,False
Single-Intention Baseline,0,5,10,164,2.076538850626477,-0.5112676001632163,0.0,False
Single-Intention Baseline,0,5,10,165,2.0363085828427283,-0.36533728100825913,0.0,False
Single-Intention Baseline,0,5,10,166,1.9819037919320563,-0.23490403030811932,0.0,False
Single-Intention Baseline,0,5,10,167,1.8744003515860044,-0.17973068769555448,0.0,False
Single-Intention Baseline,0,5,10,168,1.7189226631615564,-0.15549979214650217,0.0,False
Single-Intention Baseline,0,5,10,169,1.549216449229864,-0.11219107211614968,0.0,False
Single-Intention Baseline,0,5,10,170,1.4314554647160598,-0.019320202590929942,0.0,False
Single-Intention Baseline,0,5,10,171,1.4359105569172976,0.13490905830930852,0.0,False
Single-Intention Baseline,0,5,10,172,1.444288404818753,0.3395455188667474,0.0,False
Single-Intention Baseline,0,5,10,173,1.4330642728431444,0.548760348482038,0.0,False
Single-Intention Baseline,0,5,10,174,1.4004709510716284,0.7307771149509628,0.0,False
Single-Intention Baseline,0,5,10,175,1.343974037355212,0.875588852338731,0.0,False
Single-Intention Baseline,0,5,10,176,1.1917560737021218,0.9030917210698352,0.0,False
Single-Intention Baseline,0,5,10,177,0.9764250331229798,0.9142715026186085,0.0,False
Single-Intention Baseline,0,5,10,178,0.7924819038880841,0.9189067541343224,0.0,False
Single-Intention Baseline,0,5,10,179,0.6364965459758409,0.9270333521525341,0.0,False
Single-Intention Baseline,0,5,10,180,0.5659522049148445,0.8868831870755602,0.0,False
Single-Intention Baseline,0,5,10,181,0.49866566575224613,0.8559702767316543,0.0,False
Single-Intention Baseline,0,5,10,182,0.41467252940950505,0.7719147047307582,0.0,False
Single-Intention Baseline,0,5,10,183,0.31605082130257595,0.652308181818137,0.0,False
Single-Intention Baseline,0,5,10,184,0.15157199954550088,0.5726461980834527,0.0,False
Single-Intention Baseline,0,5,10,185,-0.09065999937397948,0.49119032333249524,1.0,True
Single-Intention Baseline,0,5,11,0,19.889724859758594,4.247166826984203,0.0,False
Single-Intention Baseline,0,5,11,1,19.886360408638136,4.245304527639826,0.0,False
Single-Intention Baseline,0,5,11,2,19.87918190702516,4.263381385037719,0.0,False
Single-Intention Baseline,0,5,11,3,19.837477500113554,4.2829259618603555,0.0,False
Single-Intention Baseline,0,5,11,4,19.78054326671337,4.324446902475109,0.0,False
Single-Intention Baseline,0,5,11,5,19.720361873222284,4.239846819729896,0.0,False
Single-Intention Baseline,0,5,11,6,19.6503148836597,4.131972119472824,0.0,False
Single-Intention Baseline,0,5,11,7,19.53344415877406,4.0188491954444485,0.0,False
Single-Intention Baseline,0,5,11,8,19.41217525443131,3.9217614962403182,0.0,False
Single-Intention Baseline,0,5,11,9,19.333130168276067,3.8473504222190122,0.0,False
Single-Intention Baseline,0,5,11,10,19.379889281952796,3.737154331928494,0.0,False
Single-Intention Baseline,0,5,11,11,19.439124592567257,3.594257685904164,0.0,False
Single-Intention Baseline,0,5,11,12,19.440188828467353,3.453593464194111,0.0,False
Single-Intention Baseline,0,5,11,13,19.323469407539683,3.352450171866198,0.0,False
Single-Intention Baseline,0,5,11,14,19.149428929070798,3.2884007648979727,0.0,False
Single-Intention Baseline,0,5,11,15,18.876401502404804,3.2843685032923657,0.0,False
Single-Intention Baseline,0,5,11,16,18.664954240030223,3.266173726304796,0.0,False
Single-Intention Baseline,0,5,11,17,18.526669258154456,3.2550142447373007,0.0,False
Single-Intention Baseline,0,5,11,18,18.414807970791188,3.247205744998813,0.0,False
Single-Intention Baseline,0,5,11,19,18.285437867510588,3.237134509319883,0.0,False
Single-Intention Baseline,0,5,11,20,18.151855437293968,3.241654518138444,0.0,False
Single-Intention Baseline,0,5,11,21,17.97829622189149,3.3039311586393456,0.0,False
Single-Intention Baseline,0,5,11,22,17.734468301371024,3.4294896346056754,0.0,False
Single-Intention Baseline,0,5,11,23,17.52463091829695,3.527227098157499,0.0,False
Single-Intention Baseline,0,5,11,24,17.32668359440299,3.6167646314558572,0.0,False
Single-Intention Baseline,0,5,11,25,17.152703997891113,3.690782041730893,0.0,False
Single-Intention Baseline,0,5,11,26,17.030658168883733,3.717369259104121,0.0,False
Single-Intention Baseline,0,5,11,27,16.926654675790616,3.7930724802140636,0.0,False
Single-Intention Baseline,0,5,11,28,16.812255380909605,3.866731902967045,0.0,False
Single-Intention Baseline,0,5,11,29,16.62781263911853,3.994545825363602,0.0,False
Single-Intention Baseline,0,5,11,30,16.42454528703102,4.1211385295096195,0.0,False
Single-Intention Baseline,0,5,11,31,16.24708242705745,4.227349162997598,0.0,False
Single-Intention Baseline,0,5,11,32,16.084907128831382,4.3176434735603415,0.0,False
Single-Intention Baseline,0,5,11,33,15.979475079660878,4.403525956299858,0.0,False
Single-Intention Baseline,0,5,11,34,15.887431727820452,4.500008936116162,0.0,False
Single-Intention Baseline,0,5,11,35,15.7743343106327,4.5602855158468465,0.0,False
Single-Intention Baseline,0,5,11,36,15.600488350977907,4.609642994150394,0.0,False
Single-Intention Baseline,0,5,11,37,15.334608573812222,4.717052501597078,0.0,False
Single-Intention Baseline,0,5,11,38,15.106034780114998,4.80776476363387,0.0,False
Single-Intention Baseline,0,5,11,39,14.89054221763964,4.868759673230375,0.0,False
Single-Intention Baseline,0,5,11,40,14.730782280673713,4.835632282676082,0.0,False
Single-Intention Baseline,0,5,11,41,14.568802768473578,4.7938324384459285,0.0,False
Single-Intention Baseline,0,5,11,42,14.371324457907846,4.7616572700151005,0.0,False
Single-Intention Baseline,0,5,11,43,14.132896426566314,4.738924683253357,0.0,False
Single-Intention Baseline,0,5,11,44,13.871438890886298,4.775301569742429,0.0,False
Single-Intention Baseline,0,5,11,45,13.5974415943867,4.88213540292281,0.0,False
Single-Intention Baseline,0,5,11,46,13.38327093387112,4.953339933524305,0.0,False
Single-Intention Baseline,0,5,11,47,13.19341091451641,4.9971230648273695,0.0,False
Single-Intention Baseline,0,5,11,48,13.053364950970646,5.038411439357529,0.0,False
Single-Intention Baseline,0,5,11,49,12.926158108798113,5.088235880136744,0.0,False
Single-Intention Baseline,0,5,11,50,12.794305075003976,5.179131132721396,0.0,False
Single-Intention Baseline,0,5,11,51,12.62898103995991,5.322852830235096,0.0,False
Single-Intention Baseline,0,5,11,52,12.4218267724134,5.479467613596867,0.0,False
Single-Intention Baseline,0,5,11,53,12.242467567723981,5.605623188786727,0.0,False
Single-Intention Baseline,0,5,11,54,12.081487011554703,5.7194385632279285,0.0,False
Single-Intention Baseline,0,5,11,55,11.975904299421796,5.795219200888327,0.0,False
Single-Intention Baseline,0,5,11,56,11.891924755558525,5.88553844517604,0.0,False
Single-Intention Baseline,0,5,11,57,11.792095313805335,6.033270841476528,0.0,False
Single-Intention Baseline,0,5,11,58,11.66569760818371,6.207138951496834,0.0,False
Single-Intention Baseline,0,5,11,59,11.45942998152701,6.370150633033677,0.0,False
Single-Intention Baseline,0,5,11,60,11.233244597323397,6.528939470718346,0.0,False
Single-Intention Baseline,0,5,11,61,11.031903661102154,6.690353489191151,0.0,False
Single-Intention Baseline,0,5,11,62,10.862501346626507,6.824944391399362,0.0,False
Single-Intention Baseline,0,5,11,63,10.76329830382004,6.927278212717298,0.0,False
Single-Intention Baseline,0,5,11,64,10.629344091784962,7.040497820956093,0.0,False
Single-Intention Baseline,0,5,11,65,10.444639050784046,7.127457605681903,0.0,False
Single-Intention Baseline,0,5,11,66,10.17660916964439,7.162432549469257,0.0,False
Single-Intention Baseline,0,5,11,67,9.906464500700887,7.229904078291025,0.0,False
Single-Intention Baseline,0,5,11,68,9.680708977833268,7.284354866514812,0.0,False
Single-Intention Baseline,0,5,11,69,9.479287525742464,7.3268076298551525,0.0,False
Single-Intention Baseline,0,5,11,70,9.362005015933846,7.376023300153083,0.0,False
Single-Intention Baseline,0,5,11,71,9.230697072843325,7.4445813707336495,0.0,False
Single-Intention Baseline,0,5,11,72,9.05573180418579,7.478730515742506,0.0,False
Single-Intention Baseline,0,5,11,73,8.809093463904755,7.453362671042218,0.0,False
Single-Intention Baseline,0,5,11,74,8.536528320180665,7.4631209920577035,0.0,False
Single-Intention Baseline,0,5,11,75,8.288647533116984,7.484770686819113,0.0,False
Single-Intention Baseline,0,5,11,76,8.094456492556976,7.487934209403844,0.0,False
Single-Intention Baseline,0,5,11,77,7.945786044430899,7.470703761163024,0.0,False
Single-Intention Baseline,0,5,11,78,7.810909307663473,7.437533767214812,0.0,False
Single-Intention Baseline,0,5,11,79,7.680286372080701,7.405521976699753,0.0,False
Single-Intention Baseline,0,5,11,80,7.5033864486513835,7.451675941686267,0.0,False
Single-Intention Baseline,0,5,11,81,7.292754082276249,7.6156544343297465,0.0,False
Single-Intention Baseline,0,5,11,82,7.096231908323599,7.759262238588181,0.0,False
Single-Intention Baseline,0,5,11,83,6.906662654530592,7.88154545423618,0.0,False
Single-Intention Baseline,0,5,11,84,6.745923873859331,7.932333947071393,0.0,False
Single-Intention Baseline,0,5,11,85,6.611108466761475,7.91154538446879,0.0,False
Single-Intention Baseline,0,5,11,86,6.45071947923963,7.941834105431323,0.0,False
Single-Intention Baseline,0,5,11,87,6.3065318914921775,7.985875407491706,0.0,False
Single-Intention Baseline,0,5,11,88,6.172884826624929,8.056140755910569,0.0,False
Single-Intention Baseline,0,5,11,89,5.97971813453322,8.136444355925816,0.0,False
Single-Intention Baseline,0,5,11,90,5.813268872220139,8.190045106324298,0.0,False
Single-Intention Baseline,0,5,11,91,5.651681677666593,8.228955801195957,0.0,False
Single-Intention Baseline,0,5,11,92,5.522172245486995,8.24636081600853,0.0,False
Single-Intention Baseline,0,5,11,93,5.480539246165543,8.225875570657365,0.0,False
Single-Intention Baseline,0,5,11,94,5.389326455179996,8.250234594095888,0.0,False
Single-Intention Baseline,0,5,11,95,5.279849401096115,8.25273108209933,0.0,False
Single-Intention Baseline,0,5,11,96,5.12520622594474,8.207175089801133,0.0,False
Single-Intention Baseline,0,5,11,97,4.9095102696340716,8.187446987560273,0.0,False
Single-Intention Baseline,0,5,11,98,4.676850778262543,8.162023352323974,0.0,False
Single-Intention Baseline,0,5,11,99,4.470995531102687,8.137462080873897,0.0,False
Single-Intention Baseline,0,5,11,100,4.342729793258989,8.093729118084983,0.0,False
Single-Intention Baseline,0,5,11,101,4.297408408166653,8.010896983390314,0.0,False
Single-Intention Baseline,0,5,11,102,4.221281726811149,7.91660967883722,0.0,False
Single-Intention Baseline,0,5,11,103,4.16815645608998,7.815207470353252,0.0,False
Single-Intention Baseline,0,5,11,104,4.086982870484071,7.6814390547331275,0.0,False
Single-Intention Baseline,0,5,11,105,4.017821844372717,7.581150619936269,0.0,False
Single-Intention Baseline,0,5,11,106,3.9851691747916855,7.476582465195058,0.0,False
Single-Intention Baseline,0,5,11,107,3.9939211914912143,7.4142400137016296,0.0,False
Single-Intention Baseline,0,5,11,108,4.065446180726703,7.340914267466916,0.0,False
Single-Intention Baseline,0,5,11,109,4.115911619946872,7.223826334319869,0.0,False
Single-Intention Baseline,0,5,11,110,4.1330608015186,7.096682124101262,0.0,False
Single-Intention Baseline,0,5,11,111,4.130228417362572,6.940898369229772,0.0,False
Single-Intention Baseline,0,5,11,112,4.075816472860044,6.728038794031344,0.0,False
Single-Intention Baseline,0,5,11,113,4.052065024190383,6.518829564637945,0.0,False
Single-Intention Baseline,0,5,11,114,4.047949046328764,6.321156212085516,0.0,False
Single-Intention Baseline,0,5,11,115,4.098006794869043,6.1705126677453865,0.0,False
Single-Intention Baseline,0,5,11,116,4.211206691828078,6.07686779578826,0.0,False
Single-Intention Baseline,0,5,11,117,4.294628601648565,5.965006763830918,0.0,False
Single-Intention Baseline,0,5,11,118,4.334448799378656,5.847533531271246,0.0,False
Single-Intention Baseline,0,5,11,119,4.226675786844084,5.69382833161435,0.0,False
Single-Intention Baseline,0,5,11,120,4.15201549797228,5.537896008745172,0.0,False
Single-Intention Baseline,0,5,11,121,4.10398452050921,5.391711863191111,0.0,False
Single-Intention Baseline,0,5,11,122,4.093800968919301,5.263873668603258,0.0,False
Single-Intention Baseline,0,5,11,123,4.149991457932187,5.107055293874703,0.0,False
Single-Intention Baseline,0,5,11,124,4.181926330762947,4.920537349465548,0.0,False
Single-Intention Baseline,0,5,11,125,4.189136995480822,4.736379647229579,0.0,False
Single-Intention Baseline,0,5,11,126,4.065102477139469,4.569765081823022,0.0,False
Single-Intention Baseline,0,5,11,127,3.9566868678398412,4.387250462577546,0.0,False
Single-Intention Baseline,0,5,11,128,3.9329928574728936,4.229586159113293,0.0,False
Single-Intention Baseline,0,5,11,129,4.018650032339917,4.10006648328113,0.0,False
Single-Intention Baseline,0,5,11,130,4.133682852662877,3.964117284106009,0.0,False
Single-Intention Baseline,0,5,11,131,4.23798616122203,3.8241346261158613,0.0,False
Single-Intention Baseline,0,5,11,132,4.322116661780639,3.689552375835154,0.0,False
Single-Intention Baseline,0,5,11,133,4.328187902487264,3.534742048282958,0.0,False
Single-Intention Baseline,0,5,11,134,4.256755650652651,3.3557282528435355,0.0,False
Single-Intention Baseline,0,5,11,135,4.212707657448888,3.174985713805261,0.0,False
Single-Intention Baseline,0,5,11,136,4.216140858937332,2.9902245326319288,0.0,False
Single-Intention Baseline,0,5,11,137,4.286402617233434,2.830324286889487,0.0,False
Single-Intention Baseline,0,5,11,138,4.38655734543628,2.6600526310415287,0.0,False
Single-Intention Baseline,0,5,11,139,4.4724187542759,2.4905135522838084,0.0,False
Single-Intention Baseline,0,5,11,140,4.44601170844252,2.3824181272926506,0.0,False
Single-Intention Baseline,0,5,11,141,4.328404603291377,2.251560012195682,0.0,False
Single-Intention Baseline,0,5,11,142,4.226540942481866,2.0995687505532654,0.0,False
Single-Intention Baseline,0,5,11,143,4.151506404306709,1.95153979792022,0.0,False
Single-Intention Baseline,0,5,11,144,4.180921007012884,1.822337226436707,0.0,False
Single-Intention Baseline,0,5,11,145,4.238424399427024,1.6939096304847183,0.0,False
Single-Intention Baseline,0,5,11,146,4.280513526055562,1.5502869851051404,0.0,False
Single-Intention Baseline,0,5,11,147,4.29465894831722,1.4003319850488087,0.0,False
Single-Intention Baseline,0,5,11,148,4.308937131638277,1.215947428321744,0.0,False
Single-Intention Baseline,0,5,11,149,4.22902081038819,0.9575097166305714,0.0,False
Single-Intention Baseline,0,5,11,150,4.173968126712113,0.7128737255652439,0.0,False
Single-Intention Baseline,0,5,11,151,4.137093916517253,0.47690998481142743,0.0,False
Single-Intention Baseline,0,5,11,152,4.139392914692603,0.29256866298400924,0.0,False
Single-Intention Baseline,0,5,11,153,4.182537814811029,0.12227197469132237,0.0,False
Single-Intention Baseline,0,5,11,154,4.239131949291877,-0.055121390889314406,0.0,False
Single-Intention Baseline,0,5,11,155,4.298084892417847,-0.19555497568786948,0.0,False
Single-Intention Baseline,0,5,11,156,4.26755376638643,-0.19554435633269085,0.0,False
Single-Intention Baseline,0,5,11,157,4.172295789130318,-0.15188104656983084,0.0,False
Single-Intention Baseline,0,5,11,158,4.045654791359612,-0.08118598356109123,0.0,False
Single-Intention Baseline,0,5,11,159,3.9412883994244896,-0.037723584092621054,0.0,False
Single-Intention Baseline,0,5,11,160,3.866106906854322,0.010492287743934042,0.0,False
Single-Intention Baseline,0,5,11,161,3.8201698066079577,0.05661035871296987,0.0,False
Single-Intention Baseline,0,5,11,162,3.836257662443391,0.10551881302268107,0.0,False
Single-Intention Baseline,0,5,11,163,3.8539010508124574,0.18446625910087577,0.0,False
Single-Intention Baseline,0,5,11,164,3.8663241901009195,0.24242564996248103,0.0,False
Single-Intention Baseline,0,5,11,165,3.8719472724069472,0.24221662061605226,0.0,False
Single-Intention Baseline,0,5,11,166,3.9152963959074616,0.20371647758549366,0.0,False
Single-Intention Baseline,0,5,11,167,3.957390940743739,0.15996175665001888,0.0,False
Single-Intention Baseline,0,5,11,168,4.009370295139276,0.08329580542600663,0.0,False
Single-Intention Baseline,0,5,11,169,4.129820543458538,-0.030621094415396885,0.0,False
Single-Intention Baseline,0,5,11,170,4.287365980672566,-0.14353587021334338,0.0,False
Single-Intention Baseline,0,5,11,171,4.423786012885341,-0.2589759587180759,0.0,False
Single-Intention Baseline,0,5,11,172,4.464656689234769,-0.3220388125904012,0.0,False
Single-Intention Baseline,0,5,11,173,4.4079613672709055,-0.29909320926542415,0.0,False
Single-Intention Baseline,0,5,11,174,4.367198081779465,-0.2758673003264072,0.0,False
Single-Intention Baseline,0,5,11,175,4.345029301399507,-0.24580311298928745,0.0,False
Single-Intention Baseline,0,5,11,176,4.3773551371406825,-0.18745563360807588,0.0,False
Single-Intention Baseline,0,5,11,177,4.447528116357523,-0.07234428022164557,0.0,False
Single-Intention Baseline,0,5,11,178,4.499068301881953,0.07063302238620046,0.0,False
Single-Intention Baseline,0,5,11,179,4.502971139070237,0.2049090898538555,0.0,False
Single-Intention Baseline,0,5,11,180,4.453410102790994,0.336894375369618,0.0,False
Single-Intention Baseline,0,5,11,181,4.2510240136137885,0.4871370924590316,0.0,False
Single-Intention Baseline,0,5,11,182,4.073190240150849,0.6347414930316582,0.0,False
Single-Intention Baseline,0,5,11,183,3.9094278164286194,0.7723199021635232,0.0,False
Single-Intention Baseline,0,5,11,184,3.7839096559688676,0.8470548735709471,0.0,False
Single-Intention Baseline,0,5,11,185,3.718813943247183,0.8232107531849454,0.0,False
Single-Intention Baseline,0,5,11,186,3.654272151816606,0.771643224580518,0.0,False
Single-Intention Baseline,0,5,11,187,3.5764782453815367,0.7161652089464032,0.0,False
Single-Intention Baseline,0,5,11,188,3.4906842256700896,0.6347052186455522,0.0,False
Single-Intention Baseline,0,5,11,189,3.3818926614910922,0.5211379817937082,0.0,False
Single-Intention Baseline,0,5,11,190,3.2961684250004724,0.37825677524137635,0.0,False
Single-Intention Baseline,0,5,11,191,3.246899838612501,0.23056786745190078,0.0,False
Single-Intention Baseline,0,5,11,192,3.221715780217674,0.080389689257314,0.0,False
Single-Intention Baseline,0,5,11,193,3.275711075006383,-0.10653794393861687,0.0,False
Single-Intention Baseline,0,5,11,194,3.408567192028308,-0.31356484294638226,0.0,False
Single-Intention Baseline,0,5,11,195,3.5152249502975024,-0.5134068355850105,0.0,False
Single-Intention Baseline,0,5,11,196,3.5347319034420495,-0.6604857227262538,0.0,False
Single-Intention Baseline,0,5,11,197,3.484570373323844,-0.7256173246951928,0.0,False
Single-Intention Baseline,0,5,11,198,3.4330305335113316,-0.7546158891905773,0.0,False
Single-Intention Baseline,0,5,11,199,3.412211775543599,-0.7631432263759748,0.0,False
Single-Intention Baseline,0,5,11,200,3.4199280911027627,-0.7486103808252974,0.0,False
Single-Intention Baseline,0,5,11,201,3.503802140863462,-0.6586125070651461,0.0,False
Single-Intention Baseline,0,5,11,202,3.6043011975821235,-0.5372066573835999,0.0,False
Single-Intention Baseline,0,5,11,203,3.670263365283418,-0.4232858165004386,0.0,False
Single-Intention Baseline,0,5,11,204,3.700286867441615,-0.31515676111497554,0.0,False
Single-Intention Baseline,0,5,11,205,3.634732016751662,-0.20142786127406068,0.0,False
Single-Intention Baseline,0,5,11,206,3.51710034341702,-0.07619798800538505,0.0,False
Single-Intention Baseline,0,5,11,207,3.443736080664353,0.06526435282011198,0.0,False
Single-Intention Baseline,0,5,11,208,3.3927588343026946,0.21837462158628426,0.0,False
Single-Intention Baseline,0,5,11,209,3.4019645199300177,0.38173923321229175,0.0,False
Single-Intention Baseline,0,5,11,210,3.4586429266087024,0.5598771512885055,0.0,False
Single-Intention Baseline,0,5,11,211,3.495524614347038,0.733979415293173,0.0,False
Single-Intention Baseline,0,5,11,212,3.533376651046599,0.8816022491416597,0.0,False
Single-Intention Baseline,0,5,11,213,3.538681150859928,0.936099202850044,0.0,False
Single-Intention Baseline,0,5,11,214,3.4839874364219425,0.9248873465324264,0.0,False
Single-Intention Baseline,0,5,11,215,3.412680510106789,0.8952407334370827,0.0,False
Single-Intention Baseline,0,5,11,216,3.3843453936391987,0.8597412672517344,0.0,False
Single-Intention Baseline,0,5,11,217,3.427345999093254,0.8181777591899327,0.0,False
Single-Intention Baseline,0,5,11,218,3.6146095471440716,0.8249655637437856,0.0,False
Single-Intention Baseline,0,5,11,219,3.826700600624929,0.8410414811269676,0.0,False
Single-Intention Baseline,0,5,11,220,4.012453651826286,0.8595434410519759,0.0,False
Single-Intention Baseline,0,5,11,221,4.180250890649401,0.8625538787983555,0.0,False
Single-Intention Baseline,0,5,11,222,4.238075815662794,0.8388905683184403,0.0,False
Single-Intention Baseline,0,5,11,223,4.2930749637978876,0.7940712969222712,0.0,False
Single-Intention Baseline,0,5,11,224,4.363424097844143,0.7511644549275448,0.0,False
Single-Intention Baseline,0,5,11,225,4.3930360517820475,0.702512491713659,0.0,False
Single-Intention Baseline,0,5,11,226,4.3981906361892715,0.6962038378746848,0.0,False
Single-Intention Baseline,0,5,11,227,4.409927748730589,0.7087381715488363,0.0,False
Single-Intention Baseline,0,5,11,228,4.421235681900596,0.6839391792115942,0.0,False
Single-Intention Baseline,0,5,11,229,4.389419555733252,0.6303244745933507,0.0,False
Single-Intention Baseline,0,5,11,230,4.29916521031799,0.5628491723270554,0.0,False
Single-Intention Baseline,0,5,11,231,4.206952748573061,0.5393894690982919,0.0,False
Single-Intention Baseline,0,5,11,232,4.193013921984335,0.4676429067803893,0.0,False
Single-Intention Baseline,0,5,11,233,4.1897219859258135,0.4316314966075909,0.0,False
Single-Intention Baseline,0,5,11,234,4.1833785302467295,0.40936808401789465,0.0,False
Single-Intention Baseline,0,5,11,235,4.118320731388255,0.34193386835645634,0.0,False
Single-Intention Baseline,0,5,11,236,4.01626423033821,0.2547199668819976,0.0,False
Single-Intention Baseline,0,5,11,237,3.840721163222977,0.22161422611432943,0.0,False
Single-Intention Baseline,0,5,11,238,3.63385279412326,0.18562728558307362,0.0,False
Single-Intention Baseline,0,5,11,239,3.45897985885625,0.15046822156125883,0.0,False
Single-Intention Baseline,0,5,11,240,3.346830087433282,0.11206722095391984,0.0,False
Single-Intention Baseline,0,5,11,241,3.2969508702704595,0.09608126981760848,0.0,False
Single-Intention Baseline,0,5,11,242,3.25866782321057,0.078309275130587,0.0,False
Single-Intention Baseline,0,5,11,243,3.2112819911105484,0.02178536724038844,0.0,False
Single-Intention Baseline,0,5,11,244,3.109196179195601,-0.09986881959174973,0.0,False
Single-Intention Baseline,0,5,11,245,3.053227704550868,-0.2531440312551288,0.0,False
Single-Intention Baseline,0,5,11,246,3.0448123721879727,-0.3872829819653218,0.0,False
Single-Intention Baseline,0,5,11,247,3.0495183268765222,-0.5195965166657701,0.0,False
Single-Intention Baseline,0,5,11,248,3.0805101612705337,-0.610264654543765,0.0,False
Single-Intention Baseline,0,5,11,249,3.1707779344689886,-0.5900189457147007,0.0,False
Single-Intention Baseline,0,5,11,250,3.2625909568364437,-0.5635817692469888,0.0,False
Single-Intention Baseline,0,5,11,251,3.3655414453509547,-0.5287200833283393,0.0,False
Single-Intention Baseline,0,5,11,252,3.4804263361895655,-0.4928796930118725,0.0,False
Single-Intention Baseline,0,5,11,253,3.579896008614635,-0.4600034133022186,0.0,False
Single-Intention Baseline,0,5,11,254,3.6082510561766927,-0.47658051419716274,0.0,False
Single-Intention Baseline,0,5,11,255,3.612264715295853,-0.5764735157969499,0.0,False
Single-Intention Baseline,0,5,11,256,3.625263255279972,-0.7013781509956196,0.0,False
Single-Intention Baseline,0,5,11,257,3.673089088197387,-0.8089164265591143,0.0,False
Single-Intention Baseline,0,5,11,258,3.742216390860864,-0.7851066092187562,0.0,False
Single-Intention Baseline,0,5,11,259,3.8385566717096524,-0.69537394677371,0.0,False
Single-Intention Baseline,0,5,11,260,3.9550174706647403,-0.6021583712135864,0.0,False
Single-Intention Baseline,0,5,11,261,4.113816170431526,-0.5063238196427252,0.0,False
Single-Intention Baseline,0,5,11,262,4.21477261493684,-0.42882700176642313,0.0,False
Single-Intention Baseline,0,5,11,263,4.190716979281214,-0.3515774806270461,0.0,False
Single-Intention Baseline,0,5,11,264,4.1313771235675745,-0.2457334267119981,0.0,False
Single-Intention Baseline,0,5,11,265,4.084190521511503,-0.11915409886151614,0.0,False
Single-Intention Baseline,0,5,11,266,4.051281898554465,0.024850725936427613,0.0,False
Single-Intention Baseline,0,5,11,267,4.074723933741297,0.22775187597289046,0.0,False
Single-Intention Baseline,0,5,11,268,4.0830953707114,0.4416077383366366,0.0,False
Single-Intention Baseline,0,5,11,269,4.063562586560961,0.6231002545882987,0.0,False
Single-Intention Baseline,0,5,11,270,3.9792596136957745,0.7496630564243612,0.0,False
Single-Intention Baseline,0,5,11,271,3.877790642474423,0.8652469435387589,0.0,False
Single-Intention Baseline,0,5,11,272,3.7530390607922777,0.9743368328645033,0.0,False
